职业,领域,索引,名称,等级,消耗,失败率
"赤魔法师","毁灭",9,"碎片之矢",33,31,70
"赤魔法师","毁灭",10,"重力之矢",35,34,70
"赤魔法师","毁灭",11,"等离子之矢",37,36,70
"赤魔法师","毁灭",12,"陨石",40,40,80
"赤魔法师","毁灭",13,"雷鸣爆",42,50,80
"赤魔法师","毁灭",14,"狂风爆",45,70,80
"赤魔法师","毁灭",15,"地狱风暴",50,80,95
"气功师","生命",1,"治疗轻伤",1,1,30
"气功师","生命",2,"祝福",2,2,35
"气功师","生命",3,"再生",3,3,35
"气功师","生命",4,"召唤光芒",4,4,35
"气功师","生命",5,"探测门与陷阱",5,5,35
"气功师","生命",6,"治疗中伤",8,6,40
"气功师","生命",7,"解毒",11,10,40
"气功师","生命",8,"充饥",13,12,45
"气功师","生命",9,"移除诅咒",15,12,45
"气功师","生命",10,"禁食",16,15,50
"气功师","生命",11,"治疗重伤",17,15,50
"气功师","生命",12,"抵抗冷热",18,16,50
"气功师","生命",13,"感知周围",19,16,50
"气功师","生命",14,"亡灵退散",20,18,50
"气功师","生命",15,"治疗",30,25,55
"气功师","生命",16,"守护结界",35,70,75
"气功师","生命",17,"驱除诅咒",26,26,50
"气功师","生命",18,"察觉",28,25,70
"气功师","生命",19,"驱散不死生物",32,32,60
"气功师","生命",20,"维持属性",35,35,60
"气功师","生命",21,"治愈变异",35,35,70
"气功师","生命",22,"召回之语",35,55,80
"气功师","生命",23,"超越",39,40,80
"气功师","生命",24,"真实结界",46,64,80
"气功师","生命",25,"绝育",9,15,50
"气功师","生命",26,"探测",25,25,50
"气功师","生命",27,"湮灭不死生物",35,45,80
"气功师","生命",28,"透视",42,84,80
"气功师","生命",29,"完全恢复",45,64,80
"气功师","生命",30,"真实治疗",48,40,80
"气功师","生命",31,"神圣视界",49,100,90
"气功师","生命",32,"终极抵抗",50,100,80
"气功师","自然",1,"探测生物",1,1,35
"气功师","自然",2,"闪电",3,3,40
"气功师","自然",3,"探测门与陷阱",4,4,40
"气功师","自然",4,"制造食物",7,7,55
"气功师","自然",5,"昼光",7,7,50
"气功师","自然",6,"御风而行",7,7,50
"气功师","自然",7,"抵抗环境",8,8,50
"气功师","自然",8,"治愈伤口与中毒",9,9,45
"气功师","自然",9,"化石为泥",10,8,80
"气功师","自然",10,"冰霜之矢",11,9,40
"气功师","自然",11,"自然感知",12,10,40
"气功师","自然",12,"火之矢",14,12,55
"气功师","自然",13,"阳光射线",16,12,55
"气功师","自然",14,"纠缠",18,22,65
"气功师","自然",15,"自然之门",31,31,75
"气功师","自然",16,"草药治疗",40,60,90
"气功师","自然",17,"建造阶梯",14,14,50
"气功师","自然",18,"石肤术",16,16,70
"气功师","自然",19,"真实抵抗",22,30,85
"气功师","自然",20,"制造森林",27,33,85
"气功师","自然",21,"与石交谈",40,40,90
"气功师","自然",22,"石墙术",45,55,90
"气功师","自然",23,"防腐保护",46,80,90
"气功师","自然",24,"召唤阳光",48,40,75
"气功师","自然",25,"地震",28,28,60
"气功师","自然",26,"火焰风暴",30,30,60
"气功师","自然",27,"暴风雪",35,50,75
"气功师","自然",28,"闪电风暴",33,33,75
"气功师","自然",29,"漩涡",38,38,75
"气功师","自然",30,"寒冰之矢",43,45,75
"气功师","自然",31,"重力风暴",45,45,75
"气功师","自然",32,"自然之怒",48,85,75
"气功师","死亡",1,"探测非生命体",1,1,25
"气功师","死亡",2,"恶咒",2,2,25
"气功师","死亡",3,"探测邪恶",3,3,25
"气功师","死亡",4,"臭气云",4,4,27
"气功师","死亡",5,"黑死眠",7,7,30
"气功师","死亡",6,"死灵抗性",9,10,75
"气功师","死亡",7,"惊骇",10,10,30
"气功师","死亡",8,"奴役不死生物",12,12,40
"气功师","死亡",9,"熵之法球",14,14,40
"气功师","死亡",10,"地狱之矢",16,16,30
"气功师","死亡",11,"死云术",21,21,50
"气功师","死亡",12,"单体灭绝",27,27,85
"气功师","死亡",13,"毒素烙印",33,75,90
"气功师","死亡",14,"吸血汲取",36,35,60
"气功师","死亡",15,"操纵死尸",44,55,80
"气功师","死亡",16,"灭绝",46,45,95
"气功师","死亡",17,"狂暴",10,22,80
"气功师","死亡",18,"唤起幽魂",12,18,80
"气功师","死亡",19,"暗之矢",14,18,30
"气功师","死亡",20,"战斗狂热",30,30,75
"气功师","死亡",21,"吸血烙印",42,90,70
"气功师","死亡",22,"真实吸血",43,40,60
"气功师","死亡",23,"地狱冲击波",43,44,70
"气功师","死亡",24,"黑暗风暴",45,50,80
"气功师","死亡",25,"死亡射线",24,24,75
"气功师","死亡",26,"复活死者",33,85,85
"气功师","死亡",27,"秘术",35,45,95
"气功师","死亡",28,"变形吸血鬼",39,55,80
"气功师","死亡",29,"恢复生命",46,55,75
"气功师","死亡",30,"群体灭绝",48,80,80
"气功师","死亡",31,"地狱风暴",50,90,90
"气功师","死亡",32,"幽灵形态",50,115,95
"气功师","工匠",1,"次级附魔",1,2,30
"气功师","工匠",2,"再生",3,3,35
"气功师","工匠",3,"充饥",5,4,40
"气功师","工匠",4,"抵抗寒冷",7,8,45
"气功师","工匠",5,"抵抗火焰",8,8,45
"气功师","工匠",6,"英雄气概",10,10,50
"气功师","工匠",7,"抵抗闪电",12,8,45
"气功师","工匠",8,"抵抗酸液",13,8,45
"气功师","工匠",9,"识破隐形",15,17,55
"气功师","工匠",10,"移除诅咒",20,20,60
"气功师","工匠",11,"抵抗毒素",22,22,65
"气功师","工匠",12,"狂暴",25,24,80
"气功师","工匠",13,"自我知识",26,25,85
"气功师","工匠",14,"鉴定",31,30,60
"气功师","工匠",15,"治愈",34,28,55
"气功师","工匠",16,"元素烙印",44,80,80
"气功师","工匠",17,"心灵感应",16,16,55
"气功师","工匠",18,"石肤术",18,13,70
"气功师","工匠",19,"抵抗",24,25,85
"气功师","工匠",20,"自我加速",28,18,70
"气功师","工匠",21,"旋风斩",35,40,60
"气功师","工匠",22,"打磨盾牌",38,55,75
"气功师","工匠",23,"武器精通",45,100,95
"气功师","工匠",24,"魔法护甲",48,65,75
"气功师","工匠",25,"移除所有诅咒",17,17,70
"气功师","工匠",26,"纯化",35,60,80
"气功师","工匠",27,"真实知识",40,55,90
"气功师","工匠",28,"附魔",43,100,95
"气功师","工匠",29,"工艺",45,110,80
"气功师","工匠",30,"活体王牌",47,120,90
"气功师","工匠",31,"免疫",50,75,90
"气功师","圣战",1,"惩戒",1,1,20
"气功师","圣战",2,"探测邪恶",3,1,30
"气功师","圣战",3,"移除恐惧",5,4,35
"气功师","圣战",4,"恐吓怪物",8,8,30
"气功师","圣战",5,"避难所",9,9,50
"气功师","圣战",6,"传送门",13,12,50
"气功师","圣战",7,"星尘",15,14,55
"气功师","圣战",8,"净化",17,12,55
"气功师","圣战",9,"驱散邪恶",18,18,50
"气功师","圣战",10,"神圣法球",22,19,55
"气功师","圣战",11,"驱魔",24,22,50
"气功师","圣战",12,"移除诅咒",27,25,80
"气功师","圣战",13,"感知隐形",29,28,65
"气功师","圣战",14,"防护邪恶",34,28,65
"气功师","圣战",15,"制裁之雷",43,43,85
"气功师","圣战",16,"圣言",40,40,85
"气功师","圣战",17,"开启通路",8,8,33
"气功师","圣战",18,"拘捕",20,20,60
"气功师","圣战",19,"天使斗篷",25,21,65
"气功师","圣战",20,"驱散不死生物与恶魔",28,28,60
"气功师","圣战",21,"驱散邪恶",35,32,70
"气功师","圣战",22,"神圣之刃",38,80,95
"气功师","圣战",23,"星爆",46,55,80
"气功师","圣战",24,"召唤天使",48,111,85
"气功师","圣战",25,"英雄气概",10,10,66
"气功师","圣战",26,"驱除诅咒",35,45,80
"气功师","圣战",27,"驱逐邪恶",36,33,75
"气功师","圣战",28,"末日审判",42,40,80
"气功师","圣战",29,"以眼还眼",44,50,80
"气功师","圣战",30,"神之愤怒",47,80,90
"气功师","圣战",31,"神圣干预",48,100,90
"气功师","圣战",32,"圣战",50,100,80
"血法师","生命",1,"治疗轻伤",1,1,30
"血法师","生命",2,"祝福",3,2,35
"血法师","生命",3,"再生",4,3,35
"血法师","生命",4,"召唤光芒",5,5,35
"血法师","生命",5,"探测门与陷阱",7,7,35
"血法师","生命",6,"治疗中伤",9,8,40
"血法师","生命",7,"解毒",12,12,40
"血法师","生命",8,"充饥",15,14,45
"血法师","生命",9,"移除诅咒",16,16,45
"血法师","生命",10,"禁食",17,17,50
"血法师","生命",11,"治疗重伤",18,18,50
"血法师","生命",12,"抵抗冷热",19,19,50
"血法师","生命",13,"感知周围",20,20,50
"血法师","生命",14,"亡灵退散",23,23,50
"血法师","生命",15,"治疗",30,40,75
"血法师","生命",16,"守护结界",35,70,75
"血法师","生命",17,"驱除诅咒",26,30,50
"血法师","生命",18,"察觉",28,25,70
"血法师","生命",19,"驱散不死生物",33,33,60
"血法师","生命",20,"维持属性",35,35,60
"血法师","生命",21,"治愈变异",35,35,70
"血法师","生命",22,"召回之语",35,55,80
"血法师","生命",23,"超越",39,40,80
"血法师","生命",24,"真实结界",46,70,80
"血法师","生命",25,"绝育",9,15,50
"血法师","生命",26,"探测",25,25,50
"血法师","生命",27,"湮灭不死生物",35,55,80
"血法师","生命",28,"透视",42,100,80
"血法师","生命",29,"完全恢复",45,90,80
"血法师","生命",30,"真实治疗",48,50,80
"血法师","生命",31,"神圣视界",49,100,80
"血法师","生命",32,"终极抵抗",50,100,80
"血法师","咒术",1,"探测怪物",1,1,23
"血法师","咒术",2,"相位门",1,2,24
"血法师","咒术",3,"探测门与陷阱",3,3,25
"血法师","咒术",4,"区域照明",3,3,30
"血法师","咒术",5,"混乱单一怪物",4,4,30
"血法师","咒术",6,"传送",5,5,35
"血法师","咒术",7,"催眠单一怪物",6,5,30
"血法师","咒术",8,"充能",7,7,75
"血法师","咒术",9,"魔法探知",9,7,75
"血法师","咒术",10,"批量鉴定",10,7,75
"血法师","咒术",11,"减速单一怪物",11,7,75
"血法师","咒术",12,"群体静滞",13,7,50
"血法师","咒术",13,"传送离开",18,12,60
"血法师","咒术",14,"自我加速",22,12,60
"血法师","咒术",15,"真实探测",28,20,70
"血法师","咒术",16,"真实鉴定",33,30,75
"血法师","咒术",17,"物品栏保护",3,3,25
"血法师","咒术",18,"制造阶梯",10,10,80
"血法师","咒术",19,"感知心灵",14,10,60
"血法师","咒术",20,"传送到城镇",18,30,70
"血法师","咒术",21,"自我知识",20,18,85
"血法师","咒术",22,"传送楼层",20,18,60
"血法师","咒术",23,"召回之语",25,25,75
"血法师","咒术",24,"任意门",40,40,80
"血法师","咒术",25,"探知",10,10,40
"血法师","咒术",26,"制造门",20,20,80
"血法师","咒术",27,"隔空取物",25,25,75
"血法师","咒术",28,"透视",30,40,80
"血法师","咒术",29,"装置精通",40,65,90
"血法师","咒术",30,"炼金术",42,50,90
"血法师","咒术",31,"放逐",43,40,55
"血法师","咒术",32,"无敌结界",45,70,85
"血法师","自然",1,"探测生物",1,1,23
"血法师","自然",2,"闪电",3,3,25
"血法师","自然",3,"探测门与陷阱",3,3,25
"血法师","自然",4,"制造食物",4,4,35
"血法师","自然",5,"昼光",4,4,50
"血法师","自然",6,"御风而行",4,5,50
"血法师","自然",7,"抵抗环境",5,5,50
"血法师","自然",8,"治愈伤口与中毒",5,5,35
"血法师","自然",9,"化石为泥",5,5,40
"血法师","自然",10,"冰霜之矢",5,5,30
"血法师","自然",11,"自然感知",7,6,45
"血法师","自然",12,"火之矢",7,6,40
"血法师","自然",13,"阳光射线",9,6,30
"血法师","自然",14,"纠缠",19,12,55
"血法师","自然",15,"自然之门",25,25,90
"血法师","自然",17,"建造阶梯",9,12,40
"血法师","自然",18,"石肤术",10,12,75
"血法师","自然",19,"真实抵抗",15,20,85
"血法师","自然",20,"制造森林",20,22,80
"血法师","自然",21,"与石交谈",37,40,90
"血法师","自然",22,"石墙术",38,45,75
"血法师","自然",23,"防腐保护",40,90,90
"血法师","自然",24,"召唤阳光",42,35,90
"血法师","自然",25,"地震",20,18,60
"血法师","自然",26,"火焰风暴",23,23,80
"血法师","自然",27,"暴风雪",25,25,75
"血法师","自然",28,"闪电风暴",30,27,75
"血法师","自然",29,"漩涡",35,30,85
"血法师","自然",30,"寒冰之矢",37,40,75
"血法师","自然",31,"重力风暴",40,40,75
"血法师","自然",32,"自然之怒",40,75,65
"血法师","混沌",1,"魔法飞弹",1,1,20
"血法师","混沌",2,"陷阱/门破坏",1,2,22
"血法师","混沌",3,"闪光",2,2,25
"血法师","混沌",4,"混乱之触",5,5,30
"血法师","混沌",5,"法力爆发",9,6,50
"血法师","混沌",6,"火之矢",13,9,45
"血法师","混沌",7,"力场之拳",14,9,45
"血法师","混沌",8,"传送自身",15,9,35
"血法师","混沌",9,"奇迹",17,10,25
"血法师","混沌",10,"混沌之矢",19,12,45
"血法师","混沌",11,"音爆",21,13,45
"血法师","混沌",12,"毁灭之矢",23,15,50
"血法师","混沌",13,"火球",25,16,50
"血法师","混沌",14,"传送他人",25,18,60
"血法师","混沌",15,"毁灭之语",30,20,80
"血法师","混沌",16,"唤起洛格鲁斯",33,40,85
"血法师","混沌",17,"变形他人",11,7,45
"血法师","混沌",18,"连锁闪电",15,15,80
"血法师","混沌",19,"奥术绑定",16,14,80
"血法师","混沌",20,"解离",25,25,85
"血法师","混沌",21,"改变现实",30,25,85
"血法师","混沌",22,"魔法火箭",35,41,80
"血法师","混沌",23,"混沌烙印",45,90,80
"血法师","混沌",24,"召唤恶魔",47,100,90
"血法师","混沌",25,"重力射线",20,20,66
"血法师","混沌",26,"陨石雨",35,32,85
"血法师","混沌",27,"烈焰打击",37,34,75
"血法师","混沌",28,"召唤混沌",39,42,85
"血法师","混沌",29,"变形自身",42,50,85
"血法师","混沌",30,"法力风暴",45,58,85
"血法师","混沌",31,"喷吐洛格鲁斯",48,100,80
"血法师","混沌",32,"呼唤虚空",49,100,85
"血法师","死亡",1,"探测非生命体",1,1,25
"血法师","死亡",2,"恶咒",2,2,25
"血法师","死亡",3,"探测邪恶",2,2,25
"血法师","死亡",4,"臭气云",3,3,27
"血法师","死亡",5,"黑死眠",5,5,30
"血法师","死亡",6,"死灵抗性",7,10,75
"血法师","死亡",7,"惊骇",9,9,30
"血法师","死亡",8,"奴役不死生物",10,10,30
"血法师","死亡",9,"熵之法球",12,12,40
"血法师","死亡",10,"地狱之矢",13,12,30
"血法师","死亡",11,"死云术",18,15,50
"血法师","死亡",12,"单体灭绝",24,21,60
"血法师","死亡",13,"毒素烙印",30,75,80
"血法师","死亡",14,"吸血汲取",32,30,60
"血法师","死亡",15,"操纵死尸",36,35,80
"血法师","死亡",16,"灭绝",39,30,95
"血法师","死亡",17,"狂暴",10,20,80
"血法师","死亡",18,"唤起幽魂",10,15,80
"血法师","死亡",19,"暗之矢",11,11,30
"血法师","死亡",20,"战斗狂热",30,25,75
"血法师","死亡",21,"吸血烙印",34,90,70
"血法师","死亡",22,"真实吸血",36,45,80
"血法师","死亡",23,"地狱冲击波",38,35,70
"血法师","死亡",24,"黑暗风暴",40,40,70
"血法师","死亡",25,"死亡射线",20,20,75
"血法师","死亡",26,"复活死者",25,66,95
"血法师","死亡",27,"秘术",30,40,95
"血法师","死亡",28,"变形吸血鬼",35,40,80
"血法师","死亡",29,"恢复生命",42,50,75
"血法师","死亡",30,"群体灭绝",43,75,80
"血法师","死亡",31,"地狱风暴",45,58,85
"血法师","死亡",32,"幽灵形态",47,100,90
"血法师","王牌",1,"相位门",1,1,25
"血法师","王牌",2,"王牌蜘蛛",3,3,25
"血法师","王牌",3,"洗牌",5,5,37
"血法师","王牌",4,"重置召回",6,6,40
"血法师","王牌",5,"传送",7,7,20
"血法师","王牌",6,"王牌探知",11,12,30
"血法师","王牌",7,"传送离开",14,15,30
"血法师","王牌",8,"王牌动物",18,20,30
"血法师","王牌",9,"王牌触及",20,20,40
"血法师","王牌",10,"王牌神风特攻",23,20,35
"血法师","王牌",11,"幻影仆从",25,24,30
"血法师","王牌",12,"加速怪物",30,28,40
"血法师","王牌",13,"传送楼层",33,30,35
"血法师","王牌",14,"任意门",35,33,45
"血法师","王牌",15,"召回之语",40,35,40
"血法师","王牌",16,"驱逐",42,40,35
"血法师","王牌",17,"交换位置",22,35,70
"血法师","王牌",18,"王牌不死生物",24,24,35
"血法师","王牌",19,"王牌爬行动物",26,26,35
"血法师","王牌",20,"王牌怪物",30,25,35
"血法师","王牌",21,"王牌猎犬",30,30,35
"血法师","王牌",22,"王牌烙印",35,70,40
"血法师","王牌",23,"活体王牌",40,100,45
"血法师","王牌",24,"王牌机械恶魔",45,100,45
"血法师","王牌",25,"王牌占卜",30,30,30
"血法师","王牌",26,"王牌学识",35,50,45
"血法师","王牌",27,"治疗怪物",36,55,40
"血法师","王牌",28,"王牌龙",39,80,40
"血法师","王牌",29,"王牌陨石",41,45,70
"血法师","王牌",30,"王牌恶魔",47,100,40
"血法师","王牌",31,"王牌高阶不死生物",48,100,40
"血法师","王牌",32,"王牌上古龙",49,100,40
"血法师","奥秘",1,"发射法术",1,1,20
"血法师","奥秘",2,"巫师之锁",1,1,33
"血法师","奥秘",3,"探测隐形",1,1,33
"血法师","奥秘",4,"探测怪物",2,1,33
"血法师","奥秘",5,"闪烁",2,2,33
"血法师","奥秘",6,"区域照明",4,4,40
"血法师","奥秘",7,"陷阱与门破坏",5,5,33
"血法师","奥秘",8,"治疗轻伤",6,5,44
"血法师","奥秘",9,"探测门与陷阱",7,6,40
"血法师","奥秘",10,"燃素",8,8,60
"血法师","奥秘",11,"探测财宝",9,8,50
"血法师","奥秘",12,"探测魔法物品",9,9,50
"血法师","奥秘",13,"探测物品",9,9,50
"血法师","奥秘",14,"解毒",11,10,50
"血法师","奥秘",15,"抵抗寒冷",12,12,50
"血法师","奥秘",16,"抵抗火焰",13,12,50
"血法师","奥秘",17,"抵抗闪电",14,12,50
"血法师","奥秘",18,"抵抗酸液",15,12,50
"血法师","奥秘",19,"治疗中伤",16,14,33
"血法师","奥秘",20,"传送",18,15,50
"血法师","奥秘",21,"鉴定",20,20,60
"血法师","奥秘",22,"化石为泥",22,16,60
"血法师","奥秘",23,"光之射线",25,18,60
"血法师","奥秘",24,"充饥",28,20,70
"血法师","奥秘",25,"识破隐形",28,20,60
"血法师","奥秘",26,"抵抗毒素",31,25,70
"血法师","奥秘",27,"传送楼层",35,35,80
"血法师","奥秘",28,"传送离开",40,30,70
"血法师","奥秘",29,"充能",41,30,66
"血法师","奥秘",30,"探测",42,30,80
"血法师","奥秘",31,"召回之语",45,50,70
"血法师","奥秘",32,"透视",49,100,80
"血法师","工匠",1,"次级附魔",1,1,20
"血法师","工匠",2,"再生",2,2,20
"血法师","工匠",3,"充饥",3,3,30
"血法师","工匠",4,"抵抗寒冷",5,5,35
"血法师","工匠",5,"抵抗火焰",6,5,35
"血法师","工匠",6,"英雄气概",8,6,45
"血法师","工匠",7,"抵抗闪电",9,5,35
"血法师","工匠",8,"抵抗酸液",10,5,35
"血法师","工匠",9,"识破隐形",12,12,45
"血法师","工匠",10,"移除诅咒",15,14,40
"血法师","工匠",11,"抵抗毒素",17,15,60
"血法师","工匠",12,"狂暴",20,17,55
"血法师","工匠",13,"自我知识",23,18,85
